"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",27,183,148,78,10
"GM",404,37733,42443,7562,1482
"Tolerant",373,63210,31373,12068,1575
"Vulnerable",111,5874,9068,100204,5933
"Unclassified",152,4803,3075,96737,243347
