"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,43,19,13,347
"GM",227,121038,26088,9316,16102
"Tolerant",20,24984,1919,2719,4963
"Vulnerable",19,11141,687,784,5672
"Unclassified",130,15203,4129,3936,111249
