"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8834,7178,14185,14,30456
"GM",6617,92663,19645,673,15898
"Tolerant",9969,13114,35193,42,26599
"Vulnerable",3,42,9,11,65
"Unclassified",9294,5991,10553,66,150806
