"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,6
"GM",0,0,3,0,456
"Tolerant",0,0,0,0,293
"Vulnerable",0,0,0,0,15
"Unclassified",32,38,183,13,10228
