"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",28,26,13,237
"GM",0,45,7,0
"Tolerant",73,13595,1561,405
"Vulnerable",134,2848,231570,2054
"Unclassified",27,461,20592,113674
