"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,1,5
"GM",79,19,68,163
"Tolerant",20,46,16,82
"Vulnerable",39,18,8768,6936
"Unclassified",153,67,9548,19097
