"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",1,5,10,45
"Tolerant",3,64,58,223
"Vulnerable",7,41,5316,5133
"Unclassified",68,423,12588,21140
