"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,37,48,6,139
"GM",22,38908,226040,1059,10808
"Tolerant",38,236554,58188,1271,17036
"Vulnerable",4,566,1050,6271,8222
"Unclassified",250,15526,20577,11101,65272
