"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3722,1989,3239,4956,30533
"GM",984,24297,64623,2865,16593
"Tolerant",2787,69790,63567,9623,54879
"Vulnerable",5886,8202,19013,147925,199553
"Unclassified",3314,2820,6282,8461,92443
