"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,1,5,12
"GM",5,8950,6336,1055,829
"Tolerant",18,5935,5160,876,442
"Vulnerable",5,480,145,13752,9726
"Unclassified",136,7341,3183,59787,161427
