"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,62,1019,196,36
"GM",0,0,1,0,0
"Tolerant",0,35,240,123,47
"Vulnerable",0,0,124,13564,207
"Unclassified",2,30,23,2489,38190
