"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",31853,9,125580,12514,11672
"GM",0,0,6,7,1
"Tolerant",166563,240,787991,235839,95736
"Vulnerable",14551,94,209072,68085,68816
"Unclassified",9972,51,50536,65384,978705
