"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,267,177,23,86
"GM",76,76156,29922,819,3607
"Tolerant",4,26271,6395,262,896
"Vulnerable",6,2044,796,102814,43468
"Unclassified",1,9143,3362,43389,161372
