"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8215,2494,3577,5951,6371
"GM",1298,2522,2350,911,1519
"Tolerant",3621,5525,6327,4304,4912
"Vulnerable",4724,1326,1516,21855,5102
"Unclassified",30774,5582,13230,46189,16547
