"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11363,11910,17613,1201,1595
"GM",42222,158087,224010,2861,1307
"Tolerant",100347,196894,163349,1052,1725
"Vulnerable",121,197,259,16,10
"Unclassified",3028,6137,4115,6208,69143
