"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,58,35,0,51
"GM",31,48652,294359,2072,12341
"Tolerant",67,237865,77888,1768,22919
"Vulnerable",2,2629,7861,12933,5336
"Unclassified",306,27307,47369,9421,56735
