"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,4,23,20
"GM",3,6335,37485,2366,3595
"Tolerant",49,41347,73265,7950,19487
"Vulnerable",126,693,8098,22515,14493
"Unclassified",54,3388,17581,20046,138450
