"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",523,4407,3798,0,1404
"GM",4375,846011,160909,27,25598
"Tolerant",963,111342,91405,0,3154
"Vulnerable",42,392,59,0,232
"Unclassified",187,4959,1837,3,16216
