"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",17867,23283,6160,2317,966
"GM",28568,215604,122913,1763,1307
"Tolerant",10644,94864,52097,1176,1307
"Vulnerable",581,434,56,519,1015
"Unclassified",3515,1478,542,3628,82534
