"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8,94,14,0,408
"GM",10,34642,48416,2,11822
"Tolerant",31,40418,3422,76,6991
"Vulnerable",0,0,7,0,2
"Unclassified",59,15514,6900,96,249156
