"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,12,8
"GM",0,27265,43756,503,16248
"Tolerant",0,55146,10475,473,12048
"Vulnerable",0,2492,1220,15587,31171
"Unclassified",8,27245,12492,19441,277282
