"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",741,797,6938,4088,5663
"GM",394,7705,15390,2829,2650
"Tolerant",1139,13258,19144,10833,7251
"Vulnerable",1610,6206,17927,114098,42044
"Unclassified",1530,1724,8663,30458,81633
