"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",11811,19077,7451,23639
"Tolerant",35581,32345,13408,21816
"Vulnerable",5444,10151,139174,26373
"Unclassified",10180,20052,116574,194500
