"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9904,28200,6797,46506
"GM",132,133,75,104
"Tolerant",26576,50787,22175,40630
"Vulnerable",5856,21145,119946,19751
"Unclassified",20420,14429,23201,230809
