"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",11694,49739,8424,471
"GM",8,30,1,1
"Tolerant",46964,96702,19682,1024
"Vulnerable",7210,22002,93064,118
"Unclassified",6268,8966,20488,294720
