"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",3078,443,87,1585
"Tolerant",1611,56,54,769
"Vulnerable",427,9,1134,7190
"Unclassified",1317,149,4892,31836
