"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7,16,8,10
"GM",4024,1733,310,391
"Tolerant",2623,313,97,246
"Vulnerable",157,85,4190,9926
"Unclassified",956,284,11039,18223
