"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",165,575,640,3250
"Tolerant",553,44272,36476,9516
"Vulnerable",489,49453,50828,36841
"Unclassified",1724,8674,16301,36781
