"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",103,178,578,2072
"Tolerant",253,50606,40997,11118
"Vulnerable",423,36818,31606,35398
"Unclassified",1004,6524,10761,68099
