"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2
"GM",1251,6921,424,1707
"Tolerant",20835,2539,539,4222
"Vulnerable",369,1128,12146,28804
"Unclassified",4681,7435,32634,274205
