"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",38708,8560,2908,1212,109050
"GM",2493,22701,19044,965,5791
"Tolerant",230,20219,3339,1026,4336
"Vulnerable",297,1726,550,11262,8386
"Unclassified",29523,11186,1484,8228,66119
