"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",224,1,67,0,3310
"GM",92,1859,844,0,1140
"Tolerant",24,9,3211,2,3985
"Vulnerable",0,0,0,0,25
"Unclassified",1606,499,10400,188,174640
