"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",7092,6677,313,2152
"Tolerant",7548,1679,66,1073
"Vulnerable",243,324,2090,11780
"Unclassified",2690,1869,3872,66457
