"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",16,184,1946,137,1
"GM",153,12454,228970,2303,1378
"Tolerant",452,242031,283010,5827,3392
"Vulnerable",45,507,5620,30253,286
"Unclassified",252,1387,7219,3942,120048
