"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",21893,0,441225,2563,75491
"Tolerant",482170,0,176335,64434,61954
"Vulnerable",3436,1,80774,152674,55348
"Unclassified",12922,0,25014,25960,283597
