"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",28141,534689,8038,42238
"Tolerant",515593,99606,81312,32969
"Vulnerable",1659,62002,206139,28623
"Unclassified",23449,19089,68576,213668
