"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",20612,501976,4200,34513
"GM",12,46,447,65
"Tolerant",540101,103240,78307,38806
"Vulnerable",2677,74994,167208,29920
"Unclassified",49704,49224,48261,221478
