"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4042,1645,601,862,7164
"GM",1280,19773,2639,3962,2506
"Tolerant",215,944,598,168,586
"Vulnerable",588,3492,986,1838,4267
"Unclassified",9193,3915,1348,7741,61271
