"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,62,32,12,18
"GM",1179,31382,95696,10746,2254
"Tolerant",3484,120440,120970,54481,7324
"Vulnerable",908,10672,75235,107840,10352
"Unclassified",144,2008,7008,5577,149516
