"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,18,34,4,53
"GM",23,15090,252113,4232,25231
"Tolerant",14,241608,192951,11808,42058
"Vulnerable",1,1491,17529,35445,16749
"Unclassified",57,18199,52668,67819,118651
