"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,13,10,9,130
"GM",0,1888,1261,157,1076
"Tolerant",0,2655,1384,50,1857
"Vulnerable",2,441,521,5466,41655
"Unclassified",10,3257,1077,5713,147810
