"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",459,84,237,426
"GM",2,0,2,0
"Tolerant",523,138,272,371
"Vulnerable",316,36,8430,3818
"Unclassified",702,132,2431,31266
