"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3,108,113,391,133
"GM",61,2225,3704,709,273
"Tolerant",61,4959,1234,1245,1540
"Vulnerable",72,1526,2007,20355,2097
"Unclassified",194,1621,1042,15866,114099
