"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5134,8685,3093,254,1596
"GM",4500,206761,56641,468,511
"Tolerant",1430,46346,18960,175,1011
"Vulnerable",518,1761,376,969,1046
"Unclassified",755,1386,677,846,94304
