"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6505,3073,13295,8,19795
"GM",1889,8941,8415,2,5073
"Tolerant",12057,16271,44624,6,22496
"Vulnerable",1,1,4,0,10
"Unclassified",16447,7801,16864,28,89681
