"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,0,1
"GM",15522,52778,2,11923
"Tolerant",32054,14989,5,8350
"Vulnerable",3695,4276,51,119997
"Unclassified",4953,7796,71,154940
