"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",185,5983,1377,525,285
"GM",108,22666,4305,1325,144
"Tolerant",33,6776,2344,437,351
"Vulnerable",15,1731,114,20949,1878
"Unclassified",66,2208,447,4425,131007
