"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,244,443,9,287
"GM",236,110555,146018,878,49805
"Tolerant",353,162080,30433,646,35235
"Vulnerable",2,651,347,2865,7658
"Unclassified",114,15951,10814,2236,94927
