"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6773,999,4076,2548
"Tolerant",11336,7906,19632,4016
"Vulnerable",1177,1989,160038,8819
"Unclassified",5380,1099,35290,144835
