"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5043,845,2420,20682
"Tolerant",398,1822,2028,2759
"Vulnerable",14587,28269,157663,79403
"Unclassified",13121,2671,5604,78598
