"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7582,5290,5274,26454
"Tolerant",3230,22918,18226,4036
"Vulnerable",1639,12250,139695,15999
"Unclassified",1945,2432,8828,140115
