"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",436,14,160,15,310
"GM",351,53151,437310,3629,18207
"Tolerant",624,380040,225971,8445,22688
"Vulnerable",8,665,3350,28433,18306
"Unclassified",936,5768,22196,17460,81942
