"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,9,116,24,240
"GM",2,300,6358,482,688
"Tolerant",20,9697,147465,5158,16679
"Vulnerable",35,340,5607,51940,35459
"Unclassified",161,951,25200,20617,272295
