"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,160,133,8
"GM",6147,153205,1663,2113
"Tolerant",146567,227534,5681,8799
"Vulnerable",955,7110,22764,4330
"Unclassified",2960,9201,6092,296267
