"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",101883,6783,4212,6288,16167
"GM",12210,33516,30864,20142,962
"Tolerant",9920,21740,21010,16906,865
"Vulnerable",13238,20709,22820,62811,4563
"Unclassified",15570,917,906,3753,142891
