"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",49315,272385,6290,19192
"GM",68,48,3,0
"Tolerant",242653,218972,38125,20598
"Vulnerable",11896,39289,35698,5992
"Unclassified",40966,71021,3668,302286
