"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",13790,197182,5101,60878
"GM",0,33,1,4
"Tolerant",125104,124622,31929,141160
"Vulnerable",5397,24199,17317,9013
"Unclassified",105539,189770,37803,289623
