"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",60995,0,249831,2686,31386
"Tolerant",243239,14,275645,31973,50844
"Vulnerable",10252,3,30337,40486,2706
"Unclassified",23496,0,56677,2938,264957
