"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",107,108,157,67,66
"GM",2710,75551,123004,1990,3741
"Tolerant",377,97165,53928,1909,2276
"Vulnerable",9,40,135,1212,102
"Unclassified",3354,29398,38901,485559,59757
