"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3243,364,925,5704
"Tolerant",183,7522,5195,6545
"Vulnerable",248,1200,65329,17262
"Unclassified",3157,1408,45005,917979
