"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",960,472,92,959,9595
"GM",169,461,11,151,572
"Tolerant",67,70,13,70,630
"Vulnerable",692,877,94,1182,7771
"Unclassified",3111,750,360,3090,24012
