"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",106,181,379,1,1886
"GM",594,22697,25543,228,9419
"Tolerant",878,31786,82362,91,20374
"Vulnerable",33,451,3017,507,11631
"Unclassified",1253,4267,21551,173,45646
