"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,2,2,0,104
"GM",0,730,2380,2,2095
"Tolerant",0,1320,52,16,1672
"Vulnerable",0,3,1,0,12
"Unclassified",5,2492,1305,146,127382
