"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6436,935,1484,216,5197
"GM",420,124030,579531,6641,6610
"Tolerant",860,541425,193466,11856,9639
"Vulnerable",39,6390,15721,45910,11895
"Unclassified",8305,19365,19847,12436,463688
